ID,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Soil_Type,From_Cache_la_Poudre
9364382714179,2376,70,14,30,2,765,235,212,106,1101,2705,0
9365022167300,2696,169,10,323,149,2452,228,244,148,1044,2705,0
9365080808214,2547,184,9,0,0,2290,222,247,157,2142,2703,0
9365585071069,2436,187,16,150,43,853,220,250,158,1222,2704,0
9365621762319,2404,323,23,371,207,1276,155,209,190,771,4703,1
9366374107587,2678,177,5,509,15,769,222,242,155,1248,4704,0
9366678924637,2427,68,7,277,37,865,227,226,133,872,2703,1
9366911102266,2650,159,25,272,126,2190,237,235,113,875,2705,0
9367208925438,2219,7,33,182,68,1084,164,158,116,641,4703,1
9368435472962,2492,43,27,175,15,834,214,170,75,904,4703,1
9368645809336,2491,99,22,210,41,800,250,203,70,458,2702,1
9368809066100,2105,263,39,60,27,541,99,225,247,671,4703,1
9370038670041,2555,166,30,335,-44,379,229,234,113,1050,2705,0
9370227918626,2419,348,12,30,4,900,197,220,161,1195,4703,1
9371036458600,2197,91,18,134,14,201,245,209,87,391,2702,1
9371045210268,2653,94,31,90,44,1465,251,178,32,1355,2704,0
9371502265671,2773,127,14,499,139,2699,243,230,112,2015,4703,0
9372155185279,2350,107,29,242,162,886,254,193,46,1291,2702,1
9372852180515,2629,176,24,120,45,1668,224,245,139,2698,2705,0
9374191751791,2524,35,20,124,47,934,213,191,106,1026,4703,1
9374301257250,2580,109,29,437,172,408,254,194,46,1338,2705,0
9375709396060,2195,278,19,330,193,450,164,240,213,134,2706,1
9376931413341,2205,37,25,255,60,573,210,176,89,1689,4703,1
9378359272258,2635,228,33,85,46,2940,155,249,214,1259,2705,0
9378472642785,2286,44,16,124,73,1350,222,202,110,607,2703,1
9378888269583,2525,152,19,124,20,1761,240,236,117,778,2705,0
9379627119626,2270,329,25,127,67,912,151,201,185,218,4703,1
9379753064104,2156,336,32,30,21,1284,131,178,175,1413,6102,1
9380038253342,2706,116,12,67,9,1981,241,228,115,300,4703,0
9380250297049,2263,67,28,362,56,391,234,173,52,1615,4703,1
9381868413852,2549,199,27,108,33,1206,200,251,170,1310,2704,0
9382221182019,2282,7,35,408,125,671,158,150,112,731,4703,1
9382366445062,2586,74,7,150,-11,1419,229,227,132,1213,2703,0
9383547324862,2478,323,18,518,236,680,173,219,185,454,4703,1
9384361679305,2586,237,11,242,-7,1827,200,250,186,1951,4704,0
9384471482345,2282,334,37,247,148,960,113,164,175,430,4703,1
9384588428892,2091,122,30,150,63,272,254,201,52,576,2702,1
9384640305673,2167,117,7,0,0,309,233,233,132,488,2703,1
9385256059899,2374,259,22,360,169,404,161,246,220,708,4704,1
9385654421953,2088,296,28,30,12,1333,130,218,223,626,4703,1
9385730547096,2399,63,10,258,25,420,229,221,124,721,2703,0
9385868905546,2486,107,32,218,92,957,254,184,31,934,2705,0
9389348450755,2524,319,23,300,110,175,155,212,194,767,4703,1
9390969441510,2657,132,15,270,78,1592,242,232,115,1033,2705,0
9391078163249,1994,34,17,85,25,272,215,200,116,408,2717,1
9391424786627,2329,6,2,300,172,841,216,234,155,883,2703,1
9391870971950,2637,93,4,382,118,1539,226,233,142,1822,2703,0
9391926092844,2130,316,15,0,0,1063,180,226,186,400,2705,1
9392747610163,2492,143,27,127,46,664,246,223,87,811,2705,0
9393224552099,2143,349,27,30,15,1290,160,185,156,1385,6102,1
9393295197366,2713,204,14,258,130,2724,212,252,172,1243,2705,0
9394030247858,2420,106,17,108,34,940,247,216,92,960,2706,1
9395512623368,2405,86,3,192,-8,633,224,234,145,938,2703,0
9396642846467,2709,113,13,85,12,1998,241,227,113,319,4703,0
9398885744203,2492,73,14,60,6,218,236,212,104,1304,4703,0
9399250440775,2504,65,13,124,21,450,232,212,110,1500,2717,1
9400869494360,2167,28,29,90,35,1034,196,165,90,1549,4703,1
9401134631022,2260,244,32,524,118,743,139,245,230,914,2702,1
9401279226039,2144,29,19,408,86,433,210,196,116,792,4703,1
9401367319827,2672,109,12,216,19,1655,241,226,113,1167,4704,0
9403703231954,2230,282,33,134,88,708,112,220,238,558,4703,1
9404017877357,2578,180,32,134,49,2313,213,240,135,949,2705,0
9404313419305,2638,120,14,153,23,1761,243,227,110,1015,4704,0
9404989150113,2550,182,23,90,38,2185,220,248,148,939,2705,0
9405219797368,2229,94,43,335,-60,592,244,140,0,488,2702,1
9405290595945,2247,349,36,234,136,618,133,159,148,242,4703,1
9406995814188,2538,128,8,457,35,962,233,235,134,1323,6102,0
9408601571805,2283,329,27,150,73,934,147,198,184,190,4703,1
9408783379749,2509,90,9,0,0,1361,233,227,125,1263,2705,0
9411021877365,2090,197,30,192,74,577,196,248,166,361,2702,1
9413004531110,2408,267,29,60,26,492,133,236,235,474,2705,0
9413967216079,2650,81,8,446,38,1001,231,226,128,964,4704,0
9414048113720,2569,256,30,424,81,785,139,242,233,1129,2703,0
9414442765341,2202,39,30,170,57,641,205,159,70,1645,4703,1
9415022655014,2510,314,14,335,85,360,183,229,186,1784,4703,1
9416847356193,2527,297,7,351,44,210,201,238,176,1879,2717,1
9418035782555,2590,159,3,495,120,630,223,240,152,631,2703,0
9418677550086,2441,207,24,30,11,1167,197,253,181,1165,2704,0
9419014724337,2207,342,28,90,33,1433,153,187,166,769,4703,1
9419421931571,2513,5,12,216,65,1200,205,217,149,947,4703,0
9420161777022,1947,40,45,42,37,67,179,101,0,323,4703,1
9420515890193,2321,170,22,190,71,920,230,243,134,361,2717,1
9420544848707,2579,146,9,30,2,1939,232,239,139,1396,2705,0
9420573224176,2242,340,38,90,30,1482,115,157,164,977,4703,1
9421469654428,2513,72,6,0,0,1383,227,228,136,1291,2705,0
9421993542635,2245,4,21,0,0,1325,187,195,140,696,4703,1
9422417801376,2464,314,16,162,1,30,175,226,190,362,4703,1
9422559235176,2470,47,28,283,-6,716,217,167,68,781,4703,1
9423132090694,2321,351,7,360,102,750,207,227,159,342,2717,1
9423244309882,2245,227,32,537,-84,658,159,250,212,886,2702,1
9424582221522,2663,117,19,350,-28,1761,248,219,92,2510,2703,0
9424883830331,2728,97,22,258,95,2404,249,203,71,2268,4703,0
9425295346212,2567,114,10,90,4,1452,238,230,122,1041,2705,0
9427161961659,2671,160,17,175,15,997,235,241,131,571,2703,0
9427495766418,2405,190,18,60,11,771,218,251,161,1154,2704,0
9429432540051,2108,304,34,108,29,721,109,200,221,607,4703,1
9430071677473,2711,133,9,350,105,2534,234,236,133,1077,2703,0
9430310609548,2186,255,18,242,134,283,177,249,208,900,4703,1
9430547978578,2644,258,6,306,4,1019,207,243,175,902,2703,0
9430764371633,2088,282,23,30,12,696,152,235,220,134,4703,1
9430835152185,2236,315,40,67,13,1410,90,176,209,1026,4703,1
9431419915486,2505,124,29,540,97,510,253,206,59,1224,2703,0
9433370377419,2141,340,36,60,23,566,122,162,164,379,4703,1
9434584467118,2387,291,20,124,49,1353,160,233,210,836,4703,1
9434684803885,2380,114,19,400,73,981,249,217,87,967,2703,1
9434805835986,2756,0,7,451,79,1595,210,228,155,1924,4704,0
9437643616106,2623,83,16,516,67,1041,241,210,95,902,4704,0
9440228806120,2253,308,25,295,113,794,144,215,207,474,4703,1
9440495673210,2522,105,18,127,20,1725,248,215,89,644,2705,0
9443761265072,1986,8,18,0,0,330,195,200,139,658,4703,1
9444048463563,2056,35,29,242,77,420,202,163,80,458,2717,1
9445504303157,2538,132,14,255,50,955,242,232,117,1158,2703,0
9446468322468,2111,37,32,323,60,384,200,152,66,437,4703,1
9448450824646,2724,140,12,323,85,2561,238,236,127,1061,2703,0
9448722739982,2398,42,12,212,66,272,222,213,125,577,2705,1
9449002303831,2384,170,15,60,5,90,230,245,143,864,2703,0
9449590808701,2263,2,17,60,5,404,194,206,146,467,4703,1
9450454482876,2302,66,28,30,20,1302,234,171,50,849,2704,1
9452205680685,2175,3,23,108,39,1003,183,190,139,636,4703,1
9453062472642,2622,202,16,331,83,1477,211,253,172,1961,2705,0
9454330060837,2545,27,14,342,97,1176,213,208,128,1100,2705,0
9454581896124,2534,103,24,418,126,391,252,201,63,1273,2705,0
9454994912992,2189,181,22,60,14,313,221,248,148,424,2702,1
9455713855224,2108,174,27,67,27,510,224,241,130,547,2717,1
9458263262450,2498,308,18,408,218,424,168,226,197,693,4703,1
9458335478864,2219,324,28,270,146,1510,137,197,193,875,4703,1
9458967477815,2428,98,26,216,94,966,251,192,52,997,2706,1
9459599397090,2140,245,28,120,56,1167,153,248,224,424,2702,1
9460633224944,2342,303,28,324,145,1332,132,213,216,437,4703,1
9462077229561,2481,61,11,30,-3,1221,229,218,121,953,2704,0
9462082699625,2674,162,15,170,3,1383,234,242,135,819,2703,0
9463080952712,2367,158,10,0,0,503,231,242,141,895,2703,0
9463927426444,2092,34,33,247,83,390,196,151,69,390,2717,1
9464988889322,2643,209,33,108,52,2874,177,248,185,1218,2705,0
9467289916902,2403,77,9,268,29,450,232,224,125,752,2703,0
9469300798771,2464,131,17,85,21,685,245,229,106,847,4704,0
9470089754681,2601,166,18,301,63,1008,232,243,135,1075,2705,0
9470317707670,2479,60,24,300,133,531,230,183,72,1003,2705,0
9470499535214,2521,171,17,216,62,2110,229,246,142,212,2705,0
9470507017619,2325,43,23,190,81,1337,218,184,90,582,4703,1
9472965574598,2247,70,17,67,20,764,236,205,96,437,4703,1
9473135622675,2333,31,18,342,109,1154,213,199,117,402,2717,1
9474330045863,2316,341,22,175,82,242,169,202,168,1101,4703,1
9474865026078,2193,346,43,67,56,721,102,133,144,534,4703,1
9477018287005,2690,141,9,85,12,2021,234,238,135,1695,2705,0
9477059400197,2465,333,9,469,222,1003,200,229,168,895,2717,1
9477371260202,2277,103,4,0,0,1509,227,234,141,706,2704,1
9477462882870,2471,341,28,531,258,937,151,187,167,256,4703,1
9479177863595,2188,307,21,335,186,450,156,222,203,120,2706,1
9479192690046,2165,330,31,30,20,1276,131,185,185,1460,4703,1
9479305218839,2428,55,22,313,38,1101,227,186,81,816,4703,1
9479396454918,2672,189,25,228,123,2460,212,249,157,1065,2705,0
9479433685473,2450,252,3,270,10,942,213,241,166,1224,2703,0
9479995067014,2110,358,23,85,3,495,177,190,145,636,4703,1
9480731784171,2287,118,16,42,13,30,246,224,102,900,2704,0
9481602427067,2242,268,24,426,104,480,151,241,225,1753,4703,1
9481815017055,2224,294,30,60,23,1203,125,217,226,582,4703,1
9482318127692,2669,133,9,541,-12,698,235,236,132,1342,4704,0
9482584473646,2335,138,7,437,-98,108,231,238,139,552,2703,1
9482745150607,2640,139,14,268,0,890,240,235,122,626,2703,0
9482771344858,2481,299,6,182,38,331,203,238,174,1847,2717,1
9483017230874,2299,285,20,124,61,764,161,236,213,624,2717,1
9483513322486,2225,321,17,190,37,1239,175,222,186,1050,4703,1
9484999573508,2281,33,24,90,30,553,207,179,96,616,4703,1
9485110246684,2158,297,35,240,156,361,103,204,230,95,2706,1
9487390773065,2372,65,14,90,33,424,232,211,109,789,2705,0
9487914184711,2334,38,30,134,77,1482,203,158,71,994,4703,1
9489370885461,2239,291,30,60,32,725,123,219,229,1632,4703,1
9490482451093,2181,283,34,42,7,811,109,218,238,661,4703,1
9491121191486,2026,245,15,42,3,569,187,251,200,443,2702,1
9491203339249,2517,199,11,67,13,1138,216,250,167,1521,2705,0
9491547423390,2466,116,25,300,129,424,253,207,66,916,2705,0
9492960523186,2215,310,14,0,0,671,180,230,189,1668,2705,1
9493396231010,2538,86,8,201,20,390,232,227,129,1348,4703,0
9494175214231,2741,117,13,395,157,1601,242,228,113,1087,2703,0
9494202855215,2244,2,25,30,13,1165,177,185,138,543,4703,1
9494601366732,2180,349,24,120,46,957,169,193,157,579,4703,1
9495191307594,2529,120,22,474,-70,684,251,215,80,1273,2703,0
9496167215882,2658,165,26,175,74,1897,232,237,118,1425,2705,0
9496366513796,2242,120,33,108,54,1670,254,193,38,67,2704,1
9497137830869,2284,68,3,216,87,631,222,234,148,488,2703,1
9497214801690,2404,27,24,85,26,551,202,181,105,1024,4703,1
9497974683369,2444,344,16,85,20,810,186,213,165,1253,4703,1
9498816244229,2264,335,13,0,0,722,191,223,171,618,4703,1
9499206001743,2548,156,11,190,19,2014,233,241,139,1848,2703,0
9499326144191,2286,300,22,134,39,794,154,226,209,402,4703,1
9500340647374,2284,297,17,85,9,466,171,232,201,424,4703,1
9500951401105,2372,78,7,467,130,1384,229,228,132,624,2717,1
9501232034067,2561,206,16,150,22,1291,208,253,175,2006,2705,0
9502311253607,1913,51,30,30,12,67,219,162,0,480,2702,1
9502483989151,2330,251,12,485,68,192,193,248,193,626,2703,1
9502626549259,2418,143,19,67,25,785,244,232,108,1142,2704,0
9502897918556,2547,125,4,120,21,532,226,237,145,1077,2717,1
9504905931571,2405,329,16,216,69,228,179,219,178,685,4703,1
9507460894459,2281,9,27,30,16,390,179,175,124,646,4703,1
9509051634772,1974,99,27,30,17,60,252,191,49,247,2702,1
9509242094897,2085,328,21,0,0,849,165,211,183,693,4703,1
9509242573651,2096,134,23,42,15,242,249,223,90,836,2702,1
9511833620408,2468,96,18,30,6,847,246,212,89,870,2705,0
9514148518019,2343,191,15,268,114,907,218,251,162,708,2717,1
9515142797592,2409,100,37,297,169,1655,251,163,6,323,2704,1
9515229810688,2499,98,22,67,7,1637,250,203,71,607,2705,0
9515700586477,2450,203,27,300,53,240,196,252,176,899,2703,0
9515795292192,2540,86,29,484,139,1050,247,179,42,902,2705,0
9517205213964,2391,224,25,371,61,743,179,254,202,721,2702,1
9517695059554,2372,16,16,67,21,474,204,205,134,1064,4703,1
9520447173217,2660,189,16,258,53,2134,219,250,160,2521,2705,0
9521120444570,2477,134,15,180,12,466,242,232,116,977,2705,0
9521172570302,2588,98,14,350,152,366,243,219,102,242,2703,0
9521276120267,2064,107,17,459,103,558,247,217,92,180,2706,1
9522373141513,2104,117,34,67,38,365,254,188,32,636,2702,1
9523663762661,2684,159,14,170,21,1019,234,242,135,541,2703,0
9524033179225,2612,36,8,0,0,2106,220,222,138,2254,4704,0
9524147734815,2449,130,13,30,1,571,240,233,120,765,2705,0
9524166629192,2386,75,15,30,8,618,237,212,103,1370,2705,1
9524738264912,2491,61,24,85,22,927,231,183,72,816,4703,1
9524793929870,2499,291,3,600,109,807,210,239,167,430,2717,1
9525261340920,2464,219,21,42,27,1101,192,254,192,711,2705,0
9525593007935,2310,333,22,162,83,258,164,206,178,1075,4703,1
9526384731909,2272,293,24,170,77,474,147,227,217,1425,4703,1
9526532967440,2059,112,37,190,124,212,253,174,0,376,2702,1
9526922826197,2451,2,20,467,209,934,187,197,143,997,2717,1
9527959552776,2639,355,10,384,80,598,203,222,157,1019,4704,0
9528033888620,2496,244,23,488,-103,454,167,251,215,1127,2705,0
9528291841269,1968,44,27,30,3,180,215,170,74,607,2702,1
9528537101010,2266,282,35,324,185,1504,103,217,241,886,4703,1
9528587599157,2182,334,25,371,180,480,154,198,178,153,2706,1
9528748222443,2114,17,31,323,105,510,178,158,100,513,2717,1
9529749305296,2170,64,39,175,94,270,223,134,9,525,2702,1
9530466101610,2358,350,13,458,233,979,196,218,160,1371,2717,1
9530550076114,1942,123,27,95,37,108,253,208,64,636,2704,1
9530661989136,2502,79,15,162,16,309,239,211,98,1248,4703,0
9530806617603,2411,132,13,636,68,716,241,233,119,1020,2717,1
9530934787810,2606,358,19,212,53,481,188,203,149,1132,4703,0
9531761635831,1916,106,17,120,40,153,247,216,92,940,2704,1
9532953185325,2458,236,35,85,45,1613,139,245,224,499,2705,0
9532965971497,2462,336,21,484,250,1073,169,207,174,721,4703,1
9534088993837,2111,305,41,30,34,162,79,182,225,646,4703,1
9534523237151,2377,118,30,85,36,313,254,198,49,785,2705,0
9535159784835,2220,352,23,0,0,1454,173,194,154,794,4703,1
9535226776176,1940,349,1,0,0,30,216,236,157,342,4703,1
9536117357696,2602,188,11,301,-1,1414,221,248,160,1026,2703,0
9539370260581,2268,309,15,330,156,872,179,230,191,218,4703,1
9539651807405,2359,352,10,510,203,1298,202,222,158,591,2717,1
9540138606480,2488,93,27,30,-2,1599,250,189,49,1057,2704,0
9540545514941,2307,52,12,277,32,840,226,215,121,618,2703,1
9542772511298,2403,121,30,67,27,525,254,200,51,1276,2705,1
9542794175676,2571,243,32,60,28,1527,142,246,228,1230,2704,0
9545139639000,2083,39,7,228,173,256,221,225,140,510,4703,1
9546080229906,2647,135,16,85,18,2372,243,232,113,2422,2705,0
9546617794389,2327,299,28,309,-2,573,132,217,219,659,4703,1
9546820370479,2285,77,16,30,9,1473,239,209,96,582,2704,1
9547635315389,2255,323,31,150,-36,1339,130,193,195,902,4703,1
9547692946724,2285,328,23,60,19,480,159,207,184,1611,2706,1
9547960759100,2621,110,13,362,76,1571,242,226,111,1820,2703,0
9548371717055,2045,35,19,457,62,553,215,195,110,408,2706,1
9548491056799,2637,163,16,361,109,819,233,243,135,1233,2703,0
9551847038714,2328,233,23,30,9,638,175,253,208,582,2704,1
9551950716448,2463,112,13,458,210,859,242,225,109,636,2702,1
9552599519933,2278,117,15,30,4,1584,244,225,106,664,2704,1
9554062532876,2228,1,39,516,151,552,138,140,118,685,4703,1
9554712392898,2094,338,10,240,90,295,198,226,167,661,4703,1
9555514428679,2580,149,6,120,3,644,227,240,146,1176,4704,0
9556102541367,2675,107,14,42,4,1256,243,223,106,702,2703,0
9557955868861,2685,106,16,458,3,778,245,219,98,1295,4704,0
9558261875710,2378,108,11,134,4,510,239,227,117,812,2703,0
9558727175781,2576,149,18,134,39,1624,240,236,119,1533,2705,0
9559568282720,2390,2,9,339,99,1250,208,224,153,1101,2703,1
9560244179982,2414,315,17,240,84,741,172,223,191,582,4703,1
9560803534221,2007,27,16,127,38,300,211,203,124,404,2717,1
9561038763981,2360,52,27,240,86,240,223,172,67,983,4703,0
9561325881664,2323,347,16,30,6,495,188,212,162,792,4703,1
9562433328676,2439,299,12,150,55,342,185,235,190,499,2717,1
9563154355873,2448,189,23,256,78,1184,214,250,157,1385,2705,0
9563796785632,2611,189,6,443,136,488,220,244,159,446,2703,0
9563976388837,2137,76,32,330,-24,591,239,161,0,598,2717,1
9565717058962,2382,353,28,424,175,1082,162,180,148,108,4703,1
9566652363234,2407,21,6,67,0,1515,216,227,148,492,4703,0
9566838576953,2058,272,38,60,25,424,98,221,246,577,4703,1
9566839078289,2442,314,21,430,233,1101,160,218,197,781,4703,1
9567311886965,2397,131,10,426,82,518,237,235,128,1124,2704,1
9567916016132,2350,265,15,351,4,150,180,246,204,711,2703,1
9568103935762,2457,106,21,150,-32,1020,250,209,77,1020,2705,0
9568155078820,2410,333,2,150,6,618,214,236,160,924,2703,0
9568832371862,2470,169,29,190,84,212,227,237,120,902,2705,0
9569535586737,2422,194,24,120,62,404,208,251,164,1181,2705,1
9569590218796,2354,16,9,497,195,1273,212,222,146,579,2717,1
9569689721039,2267,240,14,134,29,418,192,251,195,488,2702,1
9570852587314,2387,89,24,277,80,931,248,195,63,902,2704,1
9571132709624,2568,198,34,170,83,1521,187,245,167,391,2705,0
9571366364798,2616,194,15,319,185,1908,216,251,165,484,2705,0
9572275056392,2061,350,31,395,66,451,149,172,151,268,2706,1
9572306701024,2450,248,4,175,48,908,211,243,170,1061,2717,1
9572352437021,2576,75,25,566,175,994,241,183,58,947,2705,0
9573323917436,2337,108,35,170,90,1566,253,177,19,339,2704,1
9574744479121,2294,9,31,153,97,1230,169,161,115,671,4703,1
9575981602952,2045,230,21,30,1,537,183,254,202,732,2717,1
9576132042580,2576,209,22,67,21,1333,197,254,183,361,2705,0
9577939101906,2122,312,12,0,0,900,187,231,184,324,2705,1
9578594226041,2371,158,14,127,67,735,235,241,134,663,2704,1
9579930021153,2206,139,33,67,26,1638,248,208,59,67,2704,1
9580129998842,2412,196,19,67,17,1044,212,252,167,1250,2705,0
9581085005650,2528,139,16,258,75,824,242,233,116,942,2703,0
9581604150397,2265,341,26,272,-26,1159,158,192,168,1100,4703,1
9582171563689,2127,295,22,365,125,466,154,228,212,192,2706,1
9583292048901,2620,178,39,210,91,2265,206,228,119,983,2705,0
9584805281693,2325,288,29,67,23,1410,126,222,230,808,4703,1
9585891351291,2141,187,31,256,122,577,207,244,148,283,2702,1
9586842050133,2011,293,28,30,12,365,132,221,224,642,4703,1
9587025520429,2443,172,19,488,173,743,229,245,139,875,2704,1
9588118294975,2520,190,9,228,37,949,220,248,161,967,2703,0
9588764763818,2296,27,20,283,170,907,206,191,114,342,4703,1
9590226237065,2484,353,16,134,34,875,191,211,156,335,2717,1
9591443546428,2642,122,31,127,59,1857,254,198,47,2780,2705,0
9591757818013,2076,261,30,120,74,240,134,239,235,108,2706,1
9592730970780,2237,99,47,342,-52,577,241,129,0,511,2702,1
9592874036151,2346,47,12,268,58,511,224,214,122,570,2705,1
9593312291491,2441,132,31,124,65,458,251,206,57,1209,2705,1
9594641887911,2566,180,30,30,16,2609,216,241,136,900,2705,0
9595061713170,2198,254,30,67,22,726,137,242,233,679,4703,1
9596306120999,2444,122,32,134,68,470,254,196,43,1221,2705,1
9596352836530,2577,86,32,150,82,1597,246,168,25,924,2704,0
9596828172599,2709,155,19,277,125,1718,239,238,120,1182,2705,0
9596984451316,2226,347,26,30,8,402,162,189,159,1134,6101,1
9600397763826,2429,311,17,190,42,300,171,226,194,732,4703,1
9600564655749,2600,177,27,60,23,1856,222,243,136,1315,2705,0
9601792693824,2273,115,21,150,34,212,251,215,82,849,2704,1
9602784822390,2419,289,25,212,139,323,141,227,222,1706,4703,1
9602929795541,2208,335,28,134,-47,765,145,189,176,450,4703,1
9603075445298,2497,123,22,124,49,524,251,216,81,860,2705,0
9604250165642,2377,326,3,497,209,1456,211,235,163,716,2717,1
